iter	MAPE
674	0.00242125135
675	0.00242125135
676	0.00242125135
677	0.00242125135
678	0.00242125135
679	0.00242125135
680	0.00242125135
681	0.00242125135
682	0.00242125135
683	0.002421251349
684	0.002421251349
685	0.002421248827
686	0.002421248827
687	0.002421248826
688	0.002421248826
689	0.002421247681
690	0.002421247681
691	0.002421247681
692	0.002421247681
693	0.002421247681
694	0.002421247681
695	0.002421247681
696	0.002421247681
697	0.002421247681
698	0.00242124768
699	0.00242124768
700	0.00242124768
701	0.00242124768
702	0.00242124768
703	0.00242124768
704	0.002421247679
705	0.002421247679
706	0.002421247678
707	0.002421247678
708	0.002421247678
709	0.002421247678
710	0.002421247678
711	0.002421247678
712	0.002421247678
713	0.002421247678
714	0.002421247678
715	0.002421247678
716	0.002421247678
717	0.002421247678
718	0.002421247678
719	0.002421247678
720	0.002421247678
721	0.002421247677
722	0.002421247677
723	0.002421247676
724	0.002421247676
725	0.002421247676
726	0.002421247676
727	0.002421247676
728	0.002421247676
729	0.002421247676
730	0.002421247676
731	0.002421247676
732	0.002421247676
733	0.002421247676
734	0.002421247676
735	0.002421247676
736	0.002421247676
737	0.002421247676
738	0.002421247676
739	0.002421247676
740	0.002421247676
741	0.002421247675
742	0.002421247675
743	0.002421247675
744	0.002421247666
745	0.002421247662
746	0.002421247662
747	0.002421247662
748	0.002421247662
749	0.002421247662
750	0.002421247662
751	0.002421247662
752	0.002421247661
753	0.002421247661
754	0.002421247661
755	0.002421247661
756	0.002421247661
757	0.002421247661
758	0.002421247661
759	0.002421247661
760	0.002421247661
761	0.002421247661
762	0.002421247661
763	0.002421247661
764	0.002421247661
765	0.002421247661
766	0.002421247661
767	0.002421247661
768	0.002421247661
769	0.002421247661
770	0.002421247661
771	0.002421247661
772	0.002421247661
773	0.002421247661
774	0.002421247661
775	0.002421247661
776	0.002421247661
777	0.002421247661
778	0.002421237554
779	0.002421237554
780	0.002421237554
781	0.002421237554
782	0.002421237554
783	0.002421237554
784	0.002421237554
785	0.002421237554
786	0.002421237554
787	0.002421237554
788	0.002421237554
789	0.002421237554
790	0.002421237554
791	0.002421237554
792	0.002421237554
793	0.002421237554
794	0.002421237553
795	0.002421237553
796	0.002421237553
797	0.002421237553
798	0.002421237553
799	0.002421237514
800	0.002421237514
801	0.002421237514
802	0.002421237514
803	0.002421237514
804	0.002421237514
805	0.002421237514
806	0.002421237514
807	0.002421237514
808	0.002421237514
809	0.002421237514
810	0.002421237514
811	0.002421237514
812	0.002421237514
813	0.002421237514
814	0.002421237514
815	0.002421237514
816	0.002421237514
817	0.002421237514
818	0.002421237514
819	0.002421237514
820	0.002421237514
821	0.002421237514
822	0.002421237514
823	0.002421237514
824	0.002421237514
825	0.002421237514
826	0.002421237514
827	0.002421237514
828	0.002421237514
829	0.002421237514
830	0.002421237514
831	0.002421237514
832	0.002421237514
833	0.002421237514
834	0.002421237514
835	0.002421237514
836	0.002421237514
837	0.002421237514
838	0.002421237514
839	0.002421237514
840	0.002421237514
841	0.002421237514
842	0.002421237514
843	0.002421236626
844	0.002421236626
845	0.002421236626
846	0.002421236626
847	0.002421236626
848	0.002421236626
849	0.002421236626
850	0.002421236626
851	0.002421235823
852	0.002421235823
853	0.002420963602
854	0.002420963602
855	0.002420963602
856	0.002420963602
857	0.002420963602
858	0.002420963602
859	0.002420963602
860	0.002420963602
861	0.002420963602
862	0.002420963602
863	0.002420963602
864	0.002420963599
865	0.002420963599
866	0.002420963599
867	0.002420963599
868	0.002420963599
869	0.002420963599
870	0.002420963599
871	0.002420963599
872	0.002420963599
873	0.002420963599
874	0.002420963599
875	0.002420963598
876	0.002420963598
877	0.002420963598
878	0.002420963598
879	0.002420963598
880	0.002420963598
881	0.002420963597
882	0.002420963596
883	0.002420963596
884	0.002420963595
885	0.002420963595
886	0.002420963594
887	0.002420963594
888	0.002420963594
889	0.002420963594
890	0.002420963594
891	0.002420963594
892	0.002420963594
893	0.002420963594
894	0.002420963594
895	0.002420963594
896	0.002420963594
897	0.002420963594
898	0.002420963594
899	0.002420963594
900	0.002420963594
901	0.002420963594
902	0.002420963593
903	0.002420963593
904	0.002420963593
905	0.002420963593
906	0.002420963593
907	0.002420963592
908	0.002420963592
909	0.002420963592
910	0.002420963592
911	0.002420963568
912	0.002420963568
913	0.002420963565
914	0.002420963565
915	0.002420963565
916	0.002420963565
917	0.002420963565
918	0.002420963565
919	0.002420963565
920	0.002420963565
921	0.002420963565
922	0.002420963565
923	0.002420963565
924	0.002420963565
925	0.002420963565
926	0.002420963565
927	0.002420963565
928	0.002420963565
929	0.002420963565
930	0.002420963565
931	0.002420963565
932	0.002420963565
933	0.002420963565
934	0.002420963565
935	0.002420963565
936	0.002420963565
937	0.002420963565
938	0.002420963565
939	0.002420963565
940	0.002420963565
941	0.002420963565
942	0.002420963565
943	0.002420963543
944	0.002420963543
945	0.002420963543
946	0.002420963543
947	0.002420963543
948	0.002420963543
949	0.002420963543
950	0.002420963543
951	0.002420963543
952	0.002420963543
953	0.002420963543
954	0.002420645345
955	0.002420645345
956	0.002420645345
957	0.002420645345
958	0.002420645345
959	0.002420645345
960	0.002420645345
961	0.002420645345
962	0.002420645345
963	0.002420645345
964	0.002420645345
965	0.002420645345
966	0.002420645345
967	0.002420645345
968	0.002420645345
969	0.002420645345
970	0.002420645345
971	0.002420644611
972	0.002420644611
973	0.002420644611
974	0.002420644611
975	0.002420644611
976	0.002420644611
977	0.002420644611
978	0.002420644611
979	0.002420644611
980	0.002420644611
981	0.002420644611
982	0.002420644611
983	0.002420644611
984	0.002420644611
985	0.002420644611
986	0.002420346653
987	0.002420345674
988	0.002420345674
989	0.002420345674
990	0.002420345674
991	0.002420345674
992	0.002420345674
993	0.002420345673
994	0.002420344929
995	0.002420344929
996	0.002420344929
997	0.002420344929
998	0.002420344929
999	0.002420344929
1000	0.002420344928
1001	0.002420344928
1002	0.002420344928
1003	0.002420344928
1004	0.002420344928
1005	0.002420344927
1006	0.002420344927
1007	0.002420344927
1008	0.002420344927
1009	0.00242001577
1010	0.00242001577
1011	0.00242001577
1012	0.00242001577
1013	0.002420013592
1014	0.002420013591
1015	0.002420013591
1016	0.002420013561
1017	0.002420013561
1018	0.002420013561
1019	0.002420012757
1020	0.002420012757
1021	0.002420012757
1022	0.002420012154
1023	0.002420012153
1024	0.002420012153
1025	0.002420012152
1026	0.002420011644
1027	0.002420011644
1028	0.00242001089
1029	0.002420010175
1030	0.002420010175
1031	0.002420009119
1032	0.002420006829
1033	0.002420006829
1034	0.002420006829
1035	0.002420005934
1036	0.002420005934
1037	0.002420004846
1038	0.002420004845
1039	0.002420004131
1040	0.002420001874
1041	0.002420001874
1042	0.002420001873
1043	0.002420001243
1044	0.002420001242
1045	0.002420001242
1046	0.00242000124
1047	0.002420001239
1048	0.002420001239
1049	0.002420001239
1050	0.002420001239
1051	0.002420000355
1052	0.002420000355
1053	0.002420000354
1054	0.002420000354
1055	0.002419992337
1056	0.002419992337
1057	0.002419992336
1058	0.002419992336
1059	0.002419992336
1060	0.002419992336
1061	0.002419992335
1062	0.002419992335
1063	0.002419992335
1064	0.002419992335
1065	0.002419992335
1066	0.002419992335
1067	0.002419992305
1068	0.002419992305
1069	0.002419992305
1070	0.002419992305
1071	0.002419992305
1072	0.002419991889
1073	0.002419991888
1074	0.002419991888
1075	0.002419991888
1076	0.002419991888
1077	0.002419991888
1078	0.002419991888
1079	0.002419762631
1080	0.002419762631
1081	0.002419762631
1082	0.002419762626
1083	0.002419762626
1084	0.002419762626
1085	0.002419762626
1086	0.002419762626
1087	0.002419762626
1088	0.002419762546
1089	0.002419762546
1090	0.002419762546
1091	0.002419762546
1092	0.002419762546
1093	0.002419762468
1094	0.002419762468
1095	0.002419762468
1096	0.002419762468
1097	0.002419762468
1098	0.002419762468
1099	0.002419762468
1100	0.002419762468
1101	0.002419762468
1102	0.002419762458
1103	0.002419762458
1104	0.002419762458
1105	0.002419762458
1106	0.002419762458
1107	0.002419762458
1108	0.002419762458
1109	0.002419762458
1110	0.002419762458
1111	0.002419762458
1112	0.002419550666
1113	0.002419550666
1114	0.002419550666
1115	0.002419550666
1116	0.002419550666
1117	0.002419550666
1118	0.002419550666
1119	0.002419550639
1120	0.002419550638
1121	0.002419550636
1122	0.002419550636
1123	0.002419550636
1124	0.002419550636
1125	0.002419550635
1126	0.002419550635
1127	0.002419550593
1128	0.002419550593
1129	0.002419550593
1130	0.002419550593
1131	0.002419550593
1132	0.002419550593
1133	0.002419550593
1134	0.002419550593
1135	0.002419550593
1136	0.002419550593
1137	0.002419550593
1138	0.002419550593
1139	0.002419550593
1140	0.002419550593
1141	0.002419550593
1142	0.002419550536
1143	0.002419550536
1144	0.002419550536
1145	0.002419550536
1146	0.002419550536
1147	0.002419550536
1148	0.002419550536
1149	0.002419550536
1150	0.002419550536
1151	0.002419550536
1152	0.002419550536
1153	0.002419550536
1154	0.002419550415
1155	0.002419550415
1156	0.002419550415
1157	0.002419550415
1158	0.002419550415
1159	0.002419550415
1160	0.002419550415
1161	0.002419550415
1162	0.002419550415
1163	0.002419550415
1164	0.002419550415
1165	0.002419550415
1166	0.002419550415
1167	0.002419550415
1168	0.002419550415
1169	0.002419550415
1170	0.002419550415
1171	0.002419550415
1172	0.002419550415
1173	0.002419550415
1174	0.002419550415
1175	0.002419550415
1176	0.002419550415
1177	0.002419550414
1178	0.002419550413
1179	0.002419550413
1180	0.002419550413
1181	0.002419550412
1182	0.002419550412
1183	0.002419550412
1184	0.002419550412
1185	0.002419550412
1186	0.002419550412
1187	0.002419550412
1188	0.002419550411
1189	0.002419550411
1190	0.002419550411
1191	0.00241955041
1192	0.00241955041
1193	0.002419549758
1194	0.002419549758
1195	0.002419549716
1196	0.002419549712
1197	0.002419548677
1198	0.002419263341
1199	0.002419263341
1200	0.002419263339
1201	0.002419263339
1202	0.002419263337
1203	0.002419259479
1204	0.002419259479
1205	0.002419259479
1206	0.002419259479
1207	0.002419259479
1208	0.002419259479
1209	0.002419259478
1210	0.002419259478
1211	0.002419259478
1212	0.002419259478
1213	0.002419259478
1214	0.002419259478
1215	0.002419259478
1216	0.002419259478
1217	0.002419259478
1218	0.002419259478
1219	0.002419259478
1220	0.002419259477
1221	0.002419259477
1222	0.002419259473
1223	0.002419259471
1224	0.002419259471
1225	0.00241925947
1226	0.002418996974
1227	0.002418996973
1228	0.002418756455
1229	0.002418756455
1230	0.002418756452
1231	0.002418756452
1232	0.002418756452
1233	0.002418756452
1234	0.002418756451
1235	0.002418756451
1236	0.002418756451
1237	0.002418756451
1238	0.002418756451
1239	0.002418756381
1240	0.00241875638
1241	0.002418756378
1242	0.002418756374
1243	0.002418756372
1244	0.002418756371
1245	0.00241875637
1246	0.002418756365
1247	0.002418756365
1248	0.002418756365
1249	0.002418756365
1250	0.002418755806
1251	0.002418755806
1252	0.002418568531
1253	0.00241856853
1254	0.00241856853
1255	0.00241856853
1256	0.002418568528
1257	0.002418568528
1258	0.002418568528
1259	0.002418568528
1260	0.002418567264
1261	0.002418567262
1262	0.002418567262
1263	0.002418567262
1264	0.002418566805
1265	0.002418565798
1266	0.002418565798
1267	0.002418565798
1268	0.002418565798
1269	0.002418565798
1270	0.002418565798
1271	0.002418565798
1272	0.002418565798
1273	0.002418562526
1274	0.002418562526
1275	0.002418562526
1276	0.002418562526
1277	0.002418562526
1278	0.002418562526
1279	0.002418562526
1280	0.002418562526
1281	0.002418562526
1282	0.002418562525
1283	0.002418562524
1284	0.002418562524
1285	0.002418562505
1286	0.002418562504
1287	0.00241855951
1288	0.002418558596
1289	0.002418558595
1290	0.002418556699
1291	0.002418556698
1292	0.002418556698
1293	0.002418556698
1294	0.002418556698
1295	0.002418556698
1296	0.002418556698
1297	0.002418556698
1298	0.002418556698
1299	0.002418556266
1300	0.002418556266
1301	0.002418556266
1302	0.002418556266
1303	0.002418553362
1304	0.002418553362
1305	0.002418553362
1306	0.002418553362
1307	0.002418553362
1308	0.002418553362
1309	0.002418553362
1310	0.002418370756
1311	0.002418368506
1312	0.002418368506
1313	0.00241836808
1314	0.002418368042
1315	0.002418125817
1316	0.002418125813
1317	0.002418125811
1318	0.002418125809
1319	0.002417964514
1320	0.002417964514
1321	0.002417776311
1322	0.002417775575
1323	0.002417775224
1324	0.002417775224
1325	0.002417775222
1326	0.00241777322
1327	0.002417773217
1328	0.002417773217
1329	0.002417773214
1330	0.002417773214
1331	0.002417770314
1332	0.00241776946
1333	0.002417769459
1334	0.002417769459
1335	0.00241776916
1336	0.002417769157
1337	0.002417769157
1338	0.002417769156
1339	0.002417768891
1340	0.002417742053
1341	0.002417742039
1342	0.002417742026
1343	0.002417742026
1344	0.002417742017
1345	0.002417741662
1346	0.002417741271
1347	0.002417740615
1348	0.002417739507
1349	0.002417692519
1350	0.002417508299
1351	0.002417487083
1352	0.002417481331
1353	0.002417481326
1354	0.002417318709
1355	0.002417287911
1356	0.002417115976
1357	0.002416947091
1358	0.002416947087
1359	0.002416946639
1360	0.002416871867
1361	0.002416852037
1362	0.002416609885
1363	0.002416430467
1364	0.002416352005
1365	0.002416227533
1366	0.00241622416
1367	0.002416223783
1368	0.002416223775
1369	0.002416223738
1370	0.002416222921
1371	0.002416222913
1372	0.002416222913
1373	0.002416222903
1374	0.002416222903
1375	0.002416222902
1376	0.00241617223
1377	0.002416148619
1378	0.00241614805
1379	0.00241614741
1380	0.002416147394
1381	0.002416147366
1382	0.002416146889
1383	0.002416146886
1384	0.002416143789
1385	0.00241614378
1386	0.002416143773
1387	0.002416143768
1388	0.002416142324
1389	0.002416142324
1390	0.002416142317
1391	0.002416142314
1392	0.002416142308
1393	0.002416142304
1394	0.002416139804
1395	0.002416139799
1396	0.002416139794
1397	0.002416139789
1398	0.002416139785
1399	0.00241613978
1400	0.002416139776
1401	0.002416139771
1402	0.002416139771
1403	0.002416139769
1404	0.002416139701
1405	0.002416139697
1406	0.002416139694
1407	0.002416139656
1408	0.002416139653
1409	0.002416139647
1410	0.002416139612
1411	0.002416139608
1412	0.002416139606
1413	0.002416136959
1414	0.002416136511
1415	0.002416136506
1416	0.002416136087
1417	0.002416136085
1418	0.002416136083
1419	0.002416136052
1420	0.00241613605
1421	0.002416135812
1422	0.002416067269
1423	0.002416067262
1424	0.002416067255
1425	0.002416067249
1426	0.002416067249
1427	0.002416067249
1428	0.002416067242
1429	0.002416067137
1430	0.002416067132
1431	0.002416067127
1432	0.002416066456
1433	0.002416066451
1434	0.002416066443
1435	0.002416066441
1436	0.002416066253
1437	0.002416066247
1438	0.002416066247
1439	0.002416066241
1440	0.002416066229
1441	0.002415748735
1442	0.00241574873
1443	0.002415748724
1444	0.002415748723
1445	0.002415746693
1446	0.002415746693
1447	0.002415746229
1448	0.002415746227
1449	0.002415746226
1450	0.002415716474
1451	0.002415715547
1452	0.002415715149
1453	0.002415715148
1454	0.002415714812
1455	0.002415714636
1456	0.002415714635
1457	0.002415711138
1458	0.002415711137
1459	0.002415654592
1460	0.002415654084
1461	0.002415654084
1462	0.002415654082
1463	0.002415654082
1464	0.002415654082
1465	0.00241565362
1466	0.00241565362
1467	0.002415653256
1468	0.002415653254
1469	0.002415652885
1470	0.002415652885
1471	0.002415652885
1472	0.002415652884
1473	0.002415652556
1474	0.002415652553
1475	0.002415652553
1476	0.002415652244
1477	0.002415652244
1478	0.002415651951
1479	0.00241565195
1480	0.00241565195
1481	0.00241565195
1482	0.00241565195
1483	0.002415651745
1484	0.002415547506
1485	0.002415546967
1486	0.002415546959
1487	0.002415546943
1488	0.002415546935
1489	0.002415378776
1490	0.002415375362
1491	0.002415375362
1492	0.002415375361
1493	0.002415191052
1494	0.002415190707
1495	0.002415190707
1496	0.002415190707
1497	0.00241502918
